# This data can be accessed openly but users of the data are requested to acknowledge the Canadian Space Agency and the CANOPUS team in their publications.
# The following CANOPUS reference paper should also be cited: 
# Rostoker G. et al. (1993) CANOPUS - a ground-based instrument array for remote sensing the high latitude ionosphere during the ISTP/GGS program
# Site Lat Long yyyymmdd CoordSys Units no of records
 CONT 65.754 248.750 20050122 GEODETIC nT 17280
 
# Date(dd/mm/yyyy),time(hh:mi:ss),X,Y,Z,F=. if the data is valid anything else the data is suspect.
2005/01/22,04:41:46,7998.300,3548.425,59501.176,.
2005/01/22,04:41:51,7998.850,3547.850,59501.477,.
2005/01/22,04:41:56,7999.150,3547.000,59501.875,.
2005/01/22,04:42:01,7999.375,3546.150,59502.250,.
2005/01/22,04:42:06,7999.650,3545.225,59502.574,.
2005/01/22,04:42:11,8000.025,3544.125,59502.875,.
2005/01/22,04:42:16,8000.700,3542.875,59503.102,.
2005/01/22,04:42:21,8001.400,3541.725,59503.148,.
2005/01/22,04:42:26,8002.125,3540.700,59503.051,.
2005/01/22,04:42:31,8003.075,3540.000,59502.926,.
2005/01/22,04:42:36,8004.200,3539.625,59502.625,.
2005/01/22,04:42:41,8005.250,3539.325,59502.250,.
2005/01/22,04:42:46,8006.175,3539.250,59501.824,.
2005/01/22,04:42:51,8007.125,3539.175,59501.324,.
2005/01/22,04:42:56,8007.800,3539.025,59500.875,.
2005/01/22,04:43:01,8008.075,3539.000,59500.523,.
2005/01/22,04:43:06,8008.200,3539.025,59500.199,.
2005/01/22,04:43:11,8007.950,3538.900,59499.926,.
2005/01/22,04:43:16,8007.850,3538.725,59499.750,.
2005/01/22,04:43:21,8007.950,3538.550,59499.676,.
2005/01/22,04:43:26,8008.075,3538.525,59499.727,.
2005/01/22,04:43:31,99999.992,99999.992,99999.992,.
2005/01/22,04:43:36,99999.992,99999.992,99999.992,.
2005/01/22,04:43:41,99999.992,99999.992,99999.992,.
2005/01/22,04:43:46,99999.992,99999.992,99999.992,.
2005/01/22,04:43:51,99999.992,99999.992,99999.992,.
2005/01/22,04:43:56,99999.992,99999.992,99999.992,.
2005/01/22,04:44:01,99999.992,99999.992,99999.992,.
2005/01/22,04:44:06,99999.992,99999.992,99999.992,.
2005/01/22,04:44:11,99999.992,99999.992,99999.992,.
2005/01/22,04:44:16,99999.992,99999.992,99999.992,.
2005/01/22,04:44:21,99999.992,99999.992,99999.992,.
2005/01/22,04:44:26,99999.992,99999.992,99999.992,.
2005/01/22,04:44:31,99999.992,99999.992,99999.992,.
2005/01/22,04:44:36,99999.992,99999.992,99999.992,.
2005/01/22,04:44:41,99999.992,99999.992,99999.992,.
2005/01/22,04:44:46,99999.992,99999.992,99999.992,.
2005/01/22,04:44:51,99999.992,99999.992,99999.992,.
2005/01/22,04:44:56,99999.992,99999.992,99999.992,.
2005/01/22,04:45:01,99999.992,99999.992,99999.992,.
2005/01/22,04:45:06,99999.992,99999.992,99999.992,.
2005/01/22,04:45:11,99999.992,99999.992,99999.992,.
2005/01/22,04:45:16,99999.992,99999.992,99999.992,.
2005/01/22,04:45:21,99999.992,99999.992,99999.992,.
2005/01/22,04:45:26,99999.992,99999.992,99999.992,.
2005/01/22,04:45:31,99999.992,99999.992,99999.992,.
2005/01/22,04:45:36,99999.992,99999.992,99999.992,.
2005/01/22,04:45:41,99999.992,99999.992,99999.992,.
2005/01/22,04:45:46,99999.992,99999.992,99999.992,.
2005/01/22,04:45:51,99999.992,99999.992,99999.992,.
2005/01/22,04:45:56,99999.992,99999.992,99999.992,.
2005/01/22,04:46:01,99999.992,99999.992,99999.992,.
2005/01/22,04:46:06,99999.992,99999.992,99999.992,.
2005/01/22,04:46:11,99999.992,99999.992,99999.992,.
2005/01/22,04:46:16,99999.992,99999.992,99999.992,.
2005/01/22,04:46:21,99999.992,99999.992,99999.992,.
2005/01/22,04:46:26,99999.992,99999.992,99999.992,.
2005/01/22,04:46:31,99999.992,99999.992,99999.992,.
2005/01/22,04:46:36,99999.992,99999.992,99999.992,.
2005/01/22,04:46:41,99999.992,99999.992,99999.992,.
2005/01/22,04:46:46,99999.992,99999.992,99999.992,.
2005/01/22,04:46:51,99999.992,99999.992,99999.992,.
2005/01/22,04:46:56,99999.992,99999.992,99999.992,.
2005/01/22,04:47:01,99999.992,99999.992,99999.992,.
2005/01/22,04:47:06,99999.992,99999.992,99999.992,.
2005/01/22,04:47:11,99999.992,99999.992,99999.992,.
2005/01/22,04:47:16,99999.992,99999.992,99999.992,.
2005/01/22,04:47:21,99999.992,99999.992,99999.992,.
2005/01/22,04:47:26,99999.992,99999.992,99999.992,.
2005/01/22,04:47:31,99999.992,99999.992,99999.992,.
2005/01/22,04:47:36,99999.992,99999.992,99999.992,.
2005/01/22,04:47:41,99999.992,99999.992,99999.992,.
2005/01/22,04:47:46,99999.992,99999.992,99999.992,.
2005/01/22,04:47:51,99999.992,99999.992,99999.992,.
2005/01/22,04:47:56,99999.992,99999.992,99999.992,.
2005/01/22,04:48:01,99999.992,99999.992,99999.992,.
2005/01/22,04:48:06,99999.992,99999.992,99999.992,.
2005/01/22,04:48:11,99999.992,99999.992,99999.992,.
2005/01/22,04:48:16,99999.992,99999.992,99999.992,.
2005/01/22,04:48:21,99999.992,99999.992,99999.992,.
2005/01/22,04:48:26,99999.992,99999.992,99999.992,.
2005/01/22,04:48:31,99999.992,99999.992,99999.992,.
2005/01/22,04:48:36,99999.992,99999.992,99999.992,.
2005/01/22,04:48:41,99999.992,99999.992,99999.992,.
2005/01/22,04:48:46,99999.992,99999.992,99999.992,.
2005/01/22,04:48:51,99999.992,99999.992,99999.992,.
2005/01/22,04:48:56,99999.992,99999.992,99999.992,.
2005/01/22,04:49:01,99999.992,99999.992,99999.992,.
2005/01/22,04:49:06,99999.992,99999.992,99999.992,.
2005/01/22,04:49:11,99999.992,99999.992,99999.992,.
2005/01/22,04:49:16,99999.992,99999.992,99999.992,.
2005/01/22,04:49:21,99999.992,99999.992,99999.992,.
2005/01/22,04:49:26,99999.992,99999.992,99999.992,.
2005/01/22,04:49:31,99999.992,99999.992,99999.992,.
2005/01/22,04:49:36,99999.992,99999.992,99999.992,.
2005/01/22,04:49:41,99999.992,99999.992,99999.992,.
2005/01/22,04:49:46,99999.992,99999.992,99999.992,.
2005/01/22,04:49:51,99999.992,99999.992,99999.992,.
2005/01/22,04:49:56,99999.992,99999.992,99999.992,.
2005/01/22,04:50:01,99999.992,99999.992,99999.992,.
2005/01/22,04:50:06,99999.992,99999.992,99999.992,.
2005/01/22,04:50:11,99999.992,99999.992,99999.992,.
2005/01/22,04:50:16,99999.992,99999.992,99999.992,.
2005/01/22,04:50:21,99999.992,99999.992,99999.992,.
2005/01/22,04:50:26,99999.992,99999.992,99999.992,.
2005/01/22,04:50:31,99999.992,99999.992,99999.992,.
2005/01/22,04:50:36,99999.992,99999.992,99999.992,.
2005/01/22,04:50:41,99999.992,99999.992,99999.992,.
2005/01/22,04:50:46,99999.992,99999.992,99999.992,.
2005/01/22,04:50:51,99999.992,99999.992,99999.992,.
2005/01/22,04:50:56,99999.992,99999.992,99999.992,.
2005/01/22,04:51:01,99999.992,99999.992,99999.992,.
2005/01/22,04:51:06,99999.992,99999.992,99999.992,.
2005/01/22,04:51:11,99999.992,99999.992,99999.992,.
2005/01/22,04:51:16,99999.992,99999.992,99999.992,.
2005/01/22,04:51:21,99999.992,99999.992,99999.992,.
2005/01/22,04:51:26,99999.992,99999.992,99999.992,.
2005/01/22,04:51:31,99999.992,99999.992,99999.992,.
2005/01/22,04:51:36,99999.992,99999.992,99999.992,.
2005/01/22,04:51:41,99999.992,99999.992,99999.992,.
2005/01/22,04:51:46,99999.992,99999.992,99999.992,.
2005/01/22,04:51:51,99999.992,99999.992,99999.992,.
2005/01/22,04:51:56,99999.992,99999.992,99999.992,.
2005/01/22,04:52:01,99999.992,99999.992,99999.992,.
2005/01/22,04:52:06,99999.992,99999.992,99999.992,.
2005/01/22,04:52:11,99999.992,99999.992,99999.992,.
2005/01/22,04:52:16,99999.992,99999.992,99999.992,.
2005/01/22,04:52:21,99999.992,99999.992,99999.992,.
2005/01/22,04:52:26,99999.992,99999.992,99999.992,.
2005/01/22,04:52:31,99999.992,99999.992,99999.992,.
2005/01/22,04:52:36,99999.992,99999.992,99999.992,.
2005/01/22,04:52:41,99999.992,99999.992,99999.992,.
2005/01/22,04:52:46,99999.992,99999.992,99999.992,.
2005/01/22,04:52:51,99999.992,99999.992,99999.992,.
2005/01/22,04:52:56,99999.992,99999.992,99999.992,.
2005/01/22,04:53:01,99999.992,99999.992,99999.992,.
2005/01/22,04:53:06,99999.992,99999.992,99999.992,.
2005/01/22,04:53:11,99999.992,99999.992,99999.992,.
2005/01/22,04:53:16,99999.992,99999.992,99999.992,.
2005/01/22,04:53:21,99999.992,99999.992,99999.992,.
2005/01/22,04:53:26,99999.992,99999.992,99999.992,.
2005/01/22,04:53:31,99999.992,99999.992,99999.992,.
2005/01/22,04:53:36,99999.992,99999.992,99999.992,.
2005/01/22,04:53:41,99999.992,99999.992,99999.992,.
2005/01/22,04:53:46,99999.992,99999.992,99999.992,.
2005/01/22,04:53:51,99999.992,99999.992,99999.992,.
2005/01/22,04:53:56,99999.992,99999.992,99999.992,.
2005/01/22,04:54:01,99999.992,99999.992,99999.992,.
2005/01/22,04:54:06,99999.992,99999.992,99999.992,.
2005/01/22,04:54:11,99999.992,99999.992,99999.992,.
2005/01/22,04:54:16,99999.992,99999.992,99999.992,.
2005/01/22,04:54:21,99999.992,99999.992,99999.992,.
2005/01/22,04:54:26,99999.992,99999.992,99999.992,.
2005/01/22,04:54:31,99999.992,99999.992,99999.992,.
2005/01/22,04:54:36,99999.992,99999.992,99999.992,.
2005/01/22,04:54:41,99999.992,99999.992,99999.992,.
2005/01/22,04:54:46,99999.992,99999.992,99999.992,.
2005/01/22,04:54:51,99999.992,99999.992,99999.992,.
2005/01/22,04:54:56,99999.992,99999.992,99999.992,.
2005/01/22,04:55:01,99999.992,99999.992,99999.992,.
2005/01/22,04:55:06,99999.992,99999.992,99999.992,.
2005/01/22,04:55:11,99999.992,99999.992,99999.992,.
2005/01/22,04:55:16,99999.992,99999.992,99999.992,.
2005/01/22,04:55:21,99999.992,99999.992,99999.992,.
2005/01/22,04:55:26,99999.992,99999.992,99999.992,.
2005/01/22,04:55:31,99999.992,99999.992,99999.992,.
2005/01/22,04:55:36,99999.992,99999.992,99999.992,.
2005/01/22,04:55:41,99999.992,99999.992,99999.992,.
2005/01/22,04:55:46,99999.992,99999.992,99999.992,.
2005/01/22,04:55:51,99999.992,99999.992,99999.992,.
2005/01/22,04:55:56,99999.992,99999.992,99999.992,.
2005/01/22,04:56:01,99999.992,99999.992,99999.992,.
2005/01/22,04:56:06,99999.992,99999.992,99999.992,.
2005/01/22,04:56:11,99999.992,99999.992,99999.992,.
2005/01/22,04:56:16,99999.992,99999.992,99999.992,.
2005/01/22,04:56:21,99999.992,99999.992,99999.992,.
2005/01/22,04:56:26,99999.992,99999.992,99999.992,.
2005/01/22,04:56:31,99999.992,99999.992,99999.992,.
2005/01/22,04:56:36,99999.992,99999.992,99999.992,.
2005/01/22,04:56:41,99999.992,99999.992,99999.992,.
2005/01/22,04:56:46,99999.992,99999.992,99999.992,.
2005/01/22,04:56:51,99999.992,99999.992,99999.992,.
2005/01/22,04:56:56,99999.992,99999.992,99999.992,.
2005/01/22,04:57:01,99999.992,99999.992,99999.992,.
2005/01/22,04:57:06,99999.992,99999.992,99999.992,.
2005/01/22,04:57:11,99999.992,99999.992,99999.992,.
2005/01/22,04:57:16,99999.992,99999.992,99999.992,.
2005/01/22,04:57:21,99999.992,99999.992,99999.992,.
2005/01/22,04:57:26,99999.992,99999.992,99999.992,.
2005/01/22,04:57:31,99999.992,99999.992,99999.992,.
2005/01/22,04:57:36,99999.992,99999.992,99999.992,.
2005/01/22,04:57:41,99999.992,99999.992,99999.992,.
2005/01/22,04:57:46,99999.992,99999.992,99999.992,.
2005/01/22,04:57:51,99999.992,99999.992,99999.992,.
2005/01/22,04:57:56,99999.992,99999.992,99999.992,.
2005/01/22,04:58:01,99999.992,99999.992,99999.992,.
2005/01/22,04:58:06,99999.992,99999.992,99999.992,.
2005/01/22,04:58:11,99999.992,99999.992,99999.992,.
2005/01/22,04:58:16,99999.992,99999.992,99999.992,.
2005/01/22,04:58:21,99999.992,99999.992,99999.992,.
2005/01/22,04:58:26,99999.992,99999.992,99999.992,.
2005/01/22,04:58:31,99999.992,99999.992,99999.992,.
2005/01/22,04:58:36,99999.992,99999.992,99999.992,.
2005/01/22,04:58:41,99999.992,99999.992,99999.992,.
2005/01/22,04:58:46,99999.992,99999.992,99999.992,.
2005/01/22,04:58:51,99999.992,99999.992,99999.992,.
2005/01/22,04:58:56,99999.992,99999.992,99999.992,.
2005/01/22,04:59:01,99999.992,99999.992,99999.992,.
2005/01/22,04:59:06,99999.992,99999.992,99999.992,.
2005/01/22,04:59:11,99999.992,99999.992,99999.992,.
2005/01/22,04:59:16,99999.992,99999.992,99999.992,.
2005/01/22,04:59:21,99999.992,99999.992,99999.992,.
2005/01/22,04:59:26,99999.992,99999.992,99999.992,.
2005/01/22,04:59:31,99999.992,99999.992,99999.992,.
2005/01/22,04:59:36,99999.992,99999.992,99999.992,.
2005/01/22,04:59:41,99999.992,99999.992,99999.992,.
2005/01/22,04:59:46,99999.992,99999.992,99999.992,.
2005/01/22,04:59:51,99999.992,99999.992,99999.992,.
2005/01/22,04:59:56,99999.992,99999.992,99999.992,.
2005/01/22,05:00:01,99999.992,99999.992,99999.992,.
2005/01/22,05:00:06,99999.992,99999.992,99999.992,.
2005/01/22,05:00:11,99999.992,99999.992,99999.992,.
2005/01/22,05:00:16,99999.992,99999.992,99999.992,.
2005/01/22,05:00:21,99999.992,99999.992,99999.992,.
2005/01/22,05:00:26,99999.992,99999.992,99999.992,.
2005/01/22,05:00:31,99999.992,99999.992,99999.992,.
2005/01/22,05:00:36,99999.992,99999.992,99999.992,.
2005/01/22,05:00:41,99999.992,99999.992,99999.992,.
2005/01/22,05:00:46,99999.992,99999.992,99999.992,.
2005/01/22,05:00:51,99999.992,99999.992,99999.992,.
2005/01/22,05:00:56,99999.992,99999.992,99999.992,.
2005/01/22,05:01:01,99999.992,99999.992,99999.992,.
2005/01/22,05:01:06,99999.992,99999.992,99999.992,.
2005/01/22,05:01:11,99999.992,99999.992,99999.992,.
2005/01/22,05:01:16,99999.992,99999.992,99999.992,.
2005/01/22,05:01:21,99999.992,99999.992,99999.992,.
2005/01/22,05:01:26,99999.992,99999.992,99999.992,.
2005/01/22,05:01:31,99999.992,99999.992,99999.992,.
2005/01/22,05:01:36,99999.992,99999.992,99999.992,.
2005/01/22,05:01:41,99999.992,99999.992,99999.992,.
2005/01/22,05:01:46,99999.992,99999.992,99999.992,.
2005/01/22,05:01:51,99999.992,99999.992,99999.992,.
2005/01/22,05:01:56,99999.992,99999.992,99999.992,.
2005/01/22,05:02:01,99999.992,99999.992,99999.992,.
2005/01/22,05:02:06,99999.992,99999.992,99999.992,.
2005/01/22,05:02:11,99999.992,99999.992,99999.992,.
2005/01/22,05:02:16,99999.992,99999.992,99999.992,.
2005/01/22,05:02:21,99999.992,99999.992,99999.992,.
2005/01/22,05:02:26,99999.992,99999.992,99999.992,.
2005/01/22,05:02:31,99999.992,99999.992,99999.992,.
2005/01/22,05:02:36,99999.992,99999.992,99999.992,.
2005/01/22,05:02:41,99999.992,99999.992,99999.992,.
2005/01/22,05:02:46,99999.992,99999.992,99999.992,.
2005/01/22,05:02:51,99999.992,99999.992,99999.992,.
2005/01/22,05:02:56,99999.992,99999.992,99999.992,.
2005/01/22,05:03:01,99999.992,99999.992,99999.992,.
2005/01/22,05:03:06,99999.992,99999.992,99999.992,.
2005/01/22,05:03:11,99999.992,99999.992,99999.992,.
2005/01/22,05:03:16,99999.992,99999.992,99999.992,.
2005/01/22,05:03:21,99999.992,99999.992,99999.992,.
2005/01/22,05:03:26,99999.992,99999.992,99999.992,.
2005/01/22,05:03:31,99999.992,99999.992,99999.992,.
2005/01/22,05:03:36,99999.992,99999.992,99999.992,.
2005/01/22,05:03:41,99999.992,99999.992,99999.992,.
2005/01/22,05:03:46,99999.992,99999.992,99999.992,.
2005/01/22,05:03:51,99999.992,99999.992,99999.992,.
2005/01/22,05:03:56,99999.992,99999.992,99999.992,.
2005/01/22,05:04:01,99999.992,99999.992,99999.992,.
2005/01/22,05:04:06,99999.992,99999.992,99999.992,.
2005/01/22,05:04:11,99999.992,99999.992,99999.992,.
2005/01/22,05:04:16,99999.992,99999.992,99999.992,.
2005/01/22,05:04:21,99999.992,99999.992,99999.992,.
2005/01/22,05:04:26,99999.992,99999.992,99999.992,.
2005/01/22,05:04:31,99999.992,99999.992,99999.992,.
2005/01/22,05:04:36,99999.992,99999.992,99999.992,.
2005/01/22,05:04:41,99999.992,99999.992,99999.992,.
2005/01/22,05:04:46,99999.992,99999.992,99999.992,.
2005/01/22,05:04:51,99999.992,99999.992,99999.992,.
2005/01/22,05:04:56,99999.992,99999.992,99999.992,.
2005/01/22,05:05:01,99999.992,99999.992,99999.992,.
2005/01/22,05:05:06,99999.992,99999.992,99999.992,.
2005/01/22,05:05:11,99999.992,99999.992,99999.992,.
2005/01/22,05:05:16,99999.992,99999.992,99999.992,.
2005/01/22,05:05:21,99999.992,99999.992,99999.992,.
2005/01/22,05:05:26,99999.992,99999.992,99999.992,.
2005/01/22,05:05:31,99999.992,99999.992,99999.992,.
2005/01/22,05:05:36,99999.992,99999.992,99999.992,.
2005/01/22,05:05:41,99999.992,99999.992,99999.992,.
2005/01/22,05:05:46,99999.992,99999.992,99999.992,.
2005/01/22,05:05:51,99999.992,99999.992,99999.992,.
2005/01/22,05:05:56,99999.992,99999.992,99999.992,.
2005/01/22,05:06:01,99999.992,99999.992,99999.992,.
2005/01/22,05:06:06,99999.992,99999.992,99999.992,.
2005/01/22,05:06:11,99999.992,99999.992,99999.992,.
2005/01/22,05:06:16,99999.992,99999.992,99999.992,.
2005/01/22,05:06:21,99999.992,99999.992,99999.992,.
2005/01/22,05:06:26,99999.992,99999.992,99999.992,.
2005/01/22,05:06:31,99999.992,99999.992,99999.992,.
2005/01/22,05:06:36,99999.992,99999.992,99999.992,.
2005/01/22,05:06:41,99999.992,99999.992,99999.992,.
2005/01/22,05:06:46,99999.992,99999.992,99999.992,.
2005/01/22,05:06:51,99999.992,99999.992,99999.992,.
2005/01/22,05:06:56,99999.992,99999.992,99999.992,.
2005/01/22,05:07:01,99999.992,99999.992,99999.992,.
2005/01/22,05:07:06,99999.992,99999.992,99999.992,.
2005/01/22,05:07:11,99999.992,99999.992,99999.992,.
2005/01/22,05:07:16,99999.992,99999.992,99999.992,.
2005/01/22,05:07:21,99999.992,99999.992,99999.992,.
2005/01/22,05:07:26,99999.992,99999.992,99999.992,.
2005/01/22,05:07:31,99999.992,99999.992,99999.992,.
2005/01/22,05:07:36,99999.992,99999.992,99999.992,.
2005/01/22,05:07:41,99999.992,99999.992,99999.992,.
2005/01/22,05:07:46,99999.992,99999.992,99999.992,.
2005/01/22,05:07:51,99999.992,99999.992,99999.992,.
2005/01/22,05:07:56,99999.992,99999.992,99999.992,.
2005/01/22,05:08:01,99999.992,99999.992,99999.992,.
2005/01/22,05:08:06,99999.992,99999.992,99999.992,.
2005/01/22,05:08:11,99999.992,99999.992,99999.992,.
2005/01/22,05:08:16,99999.992,99999.992,99999.992,.
2005/01/22,05:08:21,99999.992,99999.992,99999.992,.
2005/01/22,05:08:26,99999.992,99999.992,99999.992,.
2005/01/22,05:08:31,99999.992,99999.992,99999.992,.
2005/01/22,05:08:36,99999.992,99999.992,99999.992,.
2005/01/22,05:08:41,99999.992,99999.992,99999.992,.
2005/01/22,05:08:46,99999.992,99999.992,99999.992,.
2005/01/22,05:08:51,99999.992,99999.992,99999.992,.
2005/01/22,05:08:56,99999.992,99999.992,99999.992,.
2005/01/22,05:09:01,99999.992,99999.992,99999.992,.
2005/01/22,05:09:06,99999.992,99999.992,99999.992,.
2005/01/22,05:09:11,99999.992,99999.992,99999.992,.
2005/01/22,05:09:16,99999.992,99999.992,99999.992,.
2005/01/22,05:09:21,99999.992,99999.992,99999.992,.
2005/01/22,05:09:26,99999.992,99999.992,99999.992,.
2005/01/22,05:09:31,99999.992,99999.992,99999.992,.
2005/01/22,05:09:36,99999.992,99999.992,99999.992,.
2005/01/22,05:09:41,99999.992,99999.992,99999.992,.
2005/01/22,05:09:46,99999.992,99999.992,99999.992,.
2005/01/22,05:09:51,99999.992,99999.992,99999.992,.
2005/01/22,05:09:56,99999.992,99999.992,99999.992,.
2005/01/22,05:10:01,99999.992,99999.992,99999.992,.
2005/01/22,05:10:06,99999.992,99999.992,99999.992,.
2005/01/22,05:10:11,99999.992,99999.992,99999.992,.
2005/01/22,05:10:16,99999.992,99999.992,99999.992,.
2005/01/22,05:10:21,99999.992,99999.992,99999.992,.
2005/01/22,05:10:26,99999.992,99999.992,99999.992,.
2005/01/22,05:10:31,99999.992,99999.992,99999.992,.
2005/01/22,05:10:36,99999.992,99999.992,99999.992,.
2005/01/22,05:10:41,99999.992,99999.992,99999.992,.
2005/01/22,05:10:46,99999.992,99999.992,99999.992,.
2005/01/22,05:10:51,99999.992,99999.992,99999.992,.
2005/01/22,05:10:56,99999.992,99999.992,99999.992,.
2005/01/22,05:11:01,99999.992,99999.992,99999.992,.
2005/01/22,05:11:06,99999.992,99999.992,99999.992,.
2005/01/22,05:11:11,99999.992,99999.992,99999.992,.
2005/01/22,05:11:16,99999.992,99999.992,99999.992,.
2005/01/22,05:11:21,99999.992,99999.992,99999.992,.
2005/01/22,05:11:26,99999.992,99999.992,99999.992,.
2005/01/22,05:11:31,99999.992,99999.992,99999.992,.
2005/01/22,05:11:36,99999.992,99999.992,99999.992,.
2005/01/22,05:11:41,99999.992,99999.992,99999.992,.
2005/01/22,05:11:46,99999.992,99999.992,99999.992,.
2005/01/22,05:11:51,99999.992,99999.992,99999.992,.
2005/01/22,05:11:56,99999.992,99999.992,99999.992,.
2005/01/22,05:12:01,99999.992,99999.992,99999.992,.
2005/01/22,05:12:06,99999.992,99999.992,99999.992,.
2005/01/22,05:12:11,99999.992,99999.992,99999.992,.
2005/01/22,05:12:16,99999.992,99999.992,99999.992,.
2005/01/22,05:12:21,99999.992,99999.992,99999.992,.
2005/01/22,05:12:26,99999.992,99999.992,99999.992,.
2005/01/22,05:12:31,99999.992,99999.992,99999.992,.
2005/01/22,05:12:36,99999.992,99999.992,99999.992,.
2005/01/22,05:12:41,99999.992,99999.992,99999.992,.
2005/01/22,05:12:46,99999.992,99999.992,99999.992,.
2005/01/22,05:12:51,99999.992,99999.992,99999.992,.
2005/01/22,05:12:56,99999.992,99999.992,99999.992,.
2005/01/22,05:13:01,99999.992,99999.992,99999.992,.
2005/01/22,05:13:06,99999.992,99999.992,99999.992,.
2005/01/22,05:13:11,99999.992,99999.992,99999.992,.
2005/01/22,05:13:16,99999.992,99999.992,99999.992,.
2005/01/22,05:13:21,99999.992,99999.992,99999.992,.
2005/01/22,05:13:26,99999.992,99999.992,99999.992,.
2005/01/22,05:13:31,99999.992,99999.992,99999.992,.
2005/01/22,05:13:36,99999.992,99999.992,99999.992,.
2005/01/22,05:13:41,99999.992,99999.992,99999.992,.
2005/01/22,05:13:46,99999.992,99999.992,99999.992,.
2005/01/22,05:13:51,99999.992,99999.992,99999.992,.
2005/01/22,05:13:56,99999.992,99999.992,99999.992,.
2005/01/22,05:14:01,99999.992,99999.992,99999.992,.
2005/01/22,05:14:06,99999.992,99999.992,99999.992,.
2005/01/22,05:14:11,99999.992,99999.992,99999.992,.
2005/01/22,05:14:16,99999.992,99999.992,99999.992,.
2005/01/22,05:14:21,99999.992,99999.992,99999.992,.
2005/01/22,05:14:26,99999.992,99999.992,99999.992,.
2005/01/22,05:14:31,99999.992,99999.992,99999.992,.
2005/01/22,05:14:36,99999.992,99999.992,99999.992,.
2005/01/22,05:14:41,99999.992,99999.992,99999.992,.
2005/01/22,05:14:46,99999.992,99999.992,99999.992,.
2005/01/22,05:14:51,99999.992,99999.992,99999.992,.
2005/01/22,05:14:56,99999.992,99999.992,99999.992,.
2005/01/22,05:15:01,99999.992,99999.992,99999.992,.
2005/01/22,05:15:06,99999.992,99999.992,99999.992,.
2005/01/22,05:15:11,99999.992,99999.992,99999.992,.
2005/01/22,05:15:16,99999.992,99999.992,99999.992,.
2005/01/22,05:15:21,99999.992,99999.992,99999.992,.
2005/01/22,05:15:26,99999.992,99999.992,99999.992,.
2005/01/22,05:15:31,99999.992,99999.992,99999.992,.
2005/01/22,05:15:36,99999.992,99999.992,99999.992,.
2005/01/22,05:15:41,99999.992,99999.992,99999.992,.
2005/01/22,05:15:46,99999.992,99999.992,99999.992,.
2005/01/22,05:15:51,99999.992,99999.992,99999.992,.
2005/01/22,05:15:56,99999.992,99999.992,99999.992,.
2005/01/22,05:16:01,99999.992,99999.992,99999.992,.
2005/01/22,05:16:06,99999.992,99999.992,99999.992,.
2005/01/22,05:16:11,99999.992,99999.992,99999.992,.
2005/01/22,05:16:16,99999.992,99999.992,99999.992,.
2005/01/22,05:16:21,99999.992,99999.992,99999.992,.
2005/01/22,05:16:26,99999.992,99999.992,99999.992,.
2005/01/22,05:16:31,99999.992,99999.992,99999.992,.
2005/01/22,05:16:36,99999.992,99999.992,99999.992,.
2005/01/22,05:16:41,99999.992,99999.992,99999.992,.
2005/01/22,05:16:46,99999.992,99999.992,99999.992,.
2005/01/22,05:16:51,99999.992,99999.992,99999.992,.
2005/01/22,05:16:56,99999.992,99999.992,99999.992,.
2005/01/22,05:17:01,99999.992,99999.992,99999.992,.
2005/01/22,05:17:06,99999.992,99999.992,99999.992,.
2005/01/22,05:17:11,99999.992,99999.992,99999.992,.
